0.000331774393510638,-0.27105538457134,9.16891462081866e-11
0.000663548787021275,-0.271055384571309,2.4946809670877e-10
0.000995323180531913,-0.271055384571226,4.86052864479529e-10
0.00132709757404255,-0.271055384571065,1.74697940399438e-09
0.00298596954159574,-0.271055384568167,5.29364273945681e-09
0.00464484150914893,-0.271055384559386,1.08111542337066e-08
0.00630371347670212,-0.271055384541451,1.82996477395119e-08
0.00796258544425531,-0.271055384511095,5.45674300675667e-08
0.0162569452820212,-0.271055384058493,1.51175337567348e-07
0.0245513051197872,-0.27105538280459,2.9712376469282e-07
0.0328456649575531,-0.271055380340139,4.92449387102464e-07
0.0411400247953191,-0.271055376255586,7.57177677816919e-07
0.0506184800058994,-0.271055369078711,1.10142853611331e-06
0.0600969352164797,-0.27105535863887,1.51030345875898e-06
0.06957539042706,-0.271055344323527,1.98385511380708e-06
0.0790538456376404,-0.271055325519645,2.6314293333469e-06
0.0920471361161254,-0.271055291328719,3.49105367116872e-06
0.10504042659461,-0.271055245968445,4.47253396373965e-06
0.118033717073095,-0.271055187855512,5.57600124657548e-06
0.13102700755158,-0.271055115404908,6.92807708358449e-06
0.146520301224777,-0.271055008066175,8.56324767278192e-06
0.162013594897974,-0.271054875393264,1.03723890190783e-05
0.17750688857117,-0.271054714690795,1.23557094403059e-05
0.193000182244367,-0.27105452326016,1.46088575352123e-05
0.209791420825656,-0.271054277959348,1.71522927816187e-05
0.226582659406944,-0.271053989951107,1.9900931331395e-05
0.243373897988233,-0.271053655789821,2.28550109491337e-05
0.260165136569522,-0.27105327202588,2.602449476562e-05
0.277055706243374,-0.271052832457338,2.94111507137763e-05
0.293946275917226,-0.271052335686247,3.30062307598681e-05
0.310836845591078,-0.271051778192207,3.68099370707274e-05
0.32772741526493,-0.2710511564514,4.11711703852818e-05
0.347447431608061,-0.271050344555247,4.61405993919092e-05
0.367167447951192,-0.271049434661873,5.13949972385364e-05
0.386887464294323,-0.271048421151688,5.69346089002875e-05
0.406607480637454,-0.27104729840027,6.3294064073219e-05
0.429821779624084,-0.271045829072942,7.05467715479763e-05
0.453036078610714,-0.271044191379095,7.81951546602109e-05
0.476250377597344,-0.271042376133395,8.62394138849998e-05
0.499464676583974,-0.271040374145857,9.40607547049931e-05
0.51937093225973,-0.271038501748425,0.000101589106862638
0.539277187935486,-0.27103647948969,0.000109408314904607
0.559183443611241,-0.2710343015798,0.00011751829538956
0.579089699286997,-0.271031962230566,0.00012709521412691
0.604428533914914,-0.271028741785953,0.000138258536728045
0.629767368542831,-0.271025238475755,0.000149891331882314
0.655106203170748,-0.271021440404084,0.000161992933162379
0.680445037798665,-0.27101733569194,0.000177722073811157
0.718141593562135,-0.271010636181874,0.000197452504744997
